"","ensembl_gene_id_version","gene_biotype"
"78332","ENSG00000254802.2","lncRNA"
"78333","ENSG00000256684.2","lncRNA"
"78334","ENSG00000297490.1","lncRNA"
"78335","ENSG00000295279.1","lncRNA"
"78336","ENSG00000232746.2","lncRNA"
"78337","ENSG00000307935.1","lncRNA"
"78338","ENSG00000295287.1","lncRNA"
"78339","ENSG00000307957.1","lncRNA"
"78340","ENSG00000295291.1","lncRNA"
"78341","ENSG00000295294.1","lncRNA"
"78342","ENSG00000253688.3","lncRNA"
"78343","ENSG00000295306.1","lncRNA"
"78344","ENSG00000295314.1","lncRNA"
"78345","ENSG00000308552.1","lncRNA"
"78346","ENSG00000295315.1","lncRNA"
"78347","ENSG00000295327.1","lncRNA"
"78348","ENSG00000307978.1","lncRNA"
"78349","ENSG00000255679.2","lncRNA"
"78350","ENSG00000295334.1","lncRNA"
"78351","ENSG00000307990.1","lncRNA"
"78352","ENSG00000224675.2","lncRNA"
"78353","ENSG00000297494.1","lncRNA"
"78354","ENSG00000253608.3","lncRNA"
"78355","ENSG00000297511.1","lncRNA"
"78356","ENSG00000297516.1","lncRNA"
"78357","ENSG00000272994.3","lncRNA"
"78358","ENSG00000308574.1","lncRNA"
"78359","ENSG00000260572.2","lncRNA"
"78360","ENSG00000308576.1","lncRNA"
"78361","ENSG00000295368.1","lncRNA"
"78362","ENSG00000295385.1","lncRNA"
"78363","ENSG00000273080.3","lncRNA"
"78364","ENSG00000175772.12","lncRNA"
"78365","ENSG00000245498.8","lncRNA"
"78366","ENSG00000297536.1","lncRNA"
"78367","ENSG00000297561.1","lncRNA"
"78368","ENSG00000223930.10","lncRNA"
"78369","ENSG00000229525.2","lncRNA"
"78370","ENSG00000235519.4","lncRNA"
"78371","ENSG00000162551.14","protein_coding"
"78372","ENSG00000307998.1","lncRNA"
"78373","ENSG00000308060.1","lncRNA"
"78374","ENSG00000308097.1","lncRNA"
"78375","ENSG00000293500.2","lncRNA"
"78376","ENSG00000295428.1","lncRNA"
"78377","ENSG00000295440.1","lncRNA"
"78378","ENSG00000308109.1","lncRNA"
"78379","ENSG00000308658.1","lncRNA"
"78380","ENSG00000308114.1","lncRNA"
"78381","ENSG00000253142.2","lncRNA"
"78382","ENSG00000308661.1","lncRNA"
"78383","ENSG00000295442.1","lncRNA"
"78384","ENSG00000308199.1","lncRNA"
"78385","ENSG00000295447.1","lncRNA"
"78386","ENSG00000286623.2","lncRNA"
"78387","ENSG00000287238.3","lncRNA"
"78388","ENSG00000295453.1","lncRNA"
"78389","ENSG00000255224.3","lncRNA"
"78390","ENSG00000297612.1","lncRNA"
"78391","ENSG00000253553.10","lncRNA"
"78392","ENSG00000295469.1","lncRNA"
"78393","ENSG00000254952.2","lncRNA"
"78394","ENSG00000230452.2","lncRNA"
"78395","ENSG00000297629.1","lncRNA"
"78396","ENSG00000295488.1","lncRNA"
"78397","ENSG00000278376.3","lncRNA"
"78398","ENSG00000233850.2","lncRNA"
"78399","ENSG00000308699.1","lncRNA"
"78400","ENSG00000308705.1","lncRNA"
"78401","ENSG00000289460.2","lncRNA"
"78402","ENSG00000308708.1","lncRNA"
"78403","ENSG00000297642.1","lncRNA"
"78404","ENSG00000308712.1","lncRNA"
"78405","ENSG00000297648.1","lncRNA"
"78406","ENSG00000308717.1","lncRNA"
"78407","ENSG00000297654.1","lncRNA"
"78408","ENSG00000248027.2","lncRNA"
"78409","ENSG00000291013.2","lncRNA"
"78410","ENSG00000297658.1","lncRNA"
"78411","ENSG00000248468.3","lncRNA"
"78412","ENSG00000308730.1","lncRNA"
"78413","ENSG00000308741.1","lncRNA"
"78414","ENSG00000308761.1","lncRNA"
"78415","ENSG00000308774.1","lncRNA"
"78416","ENSG00000295505.1","lncRNA"
"78417","ENSG00000255244.2","lncRNA"
"78418","ENSG00000295522.1","lncRNA"
"78419","ENSG00000228590.5","lncRNA"
"78420","ENSG00000308796.1","lncRNA"
"78421","ENSG00000297669.1","lncRNA"
"78422","ENSG00000308808.1","lncRNA"
"78423","ENSG00000243550.4","lncRNA"
"78424","ENSG00000288061.4","lncRNA"
"78425","ENSG00000253593.3","lncRNA"
"78426","ENSG00000289715.1","protein_coding"
"78427","ENSG00000308266.1","lncRNA"
"78428","ENSG00000308276.1","lncRNA"
"78429","ENSG00000136634.7","protein_coding"
"78430","ENSG00000308277.1","lncRNA"
"78431","ENSG00000254906.2","lncRNA"
"78432","ENSG00000308823.1","lncRNA"
"78433","ENSG00000254622.2","lncRNA"
"78434","ENSG00000253696.3","lncRNA"
"78435","ENSG00000247271.10","lncRNA"
"78436","ENSG00000308293.1","lncRNA"
"78437","ENSG00000297695.1","lncRNA"
"78438","ENSG00000295533.1","lncRNA"
"78439","ENSG00000253764.5","lncRNA"
"78440","ENSG00000295541.1","lncRNA"
"78441","ENSG00000295561.1","lncRNA"
"78442","ENSG00000295580.1","lncRNA"
"78443","ENSG00000222000.8","lncRNA"
"78444","ENSG00000250041.4","lncRNA"
"78445","ENSG00000295595.1","lncRNA"
"78446","ENSG00000308357.1","lncRNA"
"78447","ENSG00000293401.2","lncRNA"
"78448","ENSG00000308929.1","lncRNA"
"78449","ENSG00000287998.2","lncRNA"
"78450","ENSG00000297708.1","lncRNA"
"78451","ENSG00000308936.1","lncRNA"
"78452","ENSG00000308940.1","lncRNA"
"78453","ENSG00000308959.1","lncRNA"
"78454","ENSG00000295609.1","lncRNA"
"78455","ENSG00000223536.8","lncRNA"
"78456","ENSG00000308960.1","lncRNA"
"78457","ENSG00000000971.17","protein_coding"
"78458","ENSG00000297712.1","lncRNA"
"78459","ENSG00000289086.3","lncRNA"
"78460","ENSG00000295621.1","lncRNA"
"78461","ENSG00000295625.1","lncRNA"
"78462","ENSG00000308962.1","lncRNA"
"78463","ENSG00000295626.1","lncRNA"
"78464","ENSG00000308971.1","lncRNA"
"78465","ENSG00000295629.1","lncRNA"
"78466","ENSG00000308382.1","lncRNA"
"78467","ENSG00000289153.3","lncRNA"
"78468","ENSG00000295630.1","lncRNA"
"78469","ENSG00000295632.1","lncRNA"
"78470","ENSG00000295655.1","lncRNA"
"78471","ENSG00000293513.2","lncRNA"
"78472","ENSG00000308384.1","lncRNA"
"78473","ENSG00000205837.8","lncRNA"
"78474","ENSG00000308402.1","lncRNA"
"78475","ENSG00000297746.1","lncRNA"
"78476","ENSG00000297753.1","lncRNA"
"78477","ENSG00000254006.6","lncRNA"
"78478","ENSG00000297776.1","lncRNA"
"78479","ENSG00000297780.1","lncRNA"
"78480","ENSG00000225953.6","lncRNA"
"78481","ENSG00000297793.1","lncRNA"
"78482","ENSG00000243150.7","lncRNA"
"78483","ENSG00000308421.1","lncRNA"
"78484","ENSG00000308428.1","lncRNA"
"78485","ENSG00000253636.2","lncRNA"
"78486","ENSG00000297871.1","lncRNA"
"78487","ENSG00000297895.1","lncRNA"
"78488","ENSG00000297904.1","lncRNA"
"78489","ENSG00000284606.2","lncRNA"
"78490","ENSG00000244706.5","lncRNA"
"78491","ENSG00000271991.4","lncRNA"
"78492","ENSG00000295666.1","lncRNA"
"78493","ENSG00000286963.2","lncRNA"
"78494","ENSG00000295672.1","lncRNA"
"78495","ENSG00000270207.3","lncRNA"
"78496","ENSG00000295688.1","lncRNA"
"78497","ENSG00000295690.1","lncRNA"
"78498","ENSG00000295704.1","lncRNA"
"78499","ENSG00000295706.1","lncRNA"
"78500","ENSG00000287158.4","lncRNA"
"78501","ENSG00000295721.1","lncRNA"
"78502","ENSG00000234988.5","lncRNA"
"78503","ENSG00000289327.3","lncRNA"
"78504","ENSG00000308977.1","lncRNA"
"78505","ENSG00000295755.1","lncRNA"
"78506","ENSG00000308456.1","lncRNA"
"78507","ENSG00000308988.1","lncRNA"
"78508","ENSG00000295757.1","lncRNA"
"78509","ENSG00000308993.1","lncRNA"
"78510","ENSG00000308484.1","lncRNA"
"78511","ENSG00000309025.1","lncRNA"
"78512","ENSG00000308486.1","lncRNA"
"78513","ENSG00000290083.2","lncRNA"
"78514","ENSG00000254754.2","lncRNA"
"78515","ENSG00000308490.1","lncRNA"
"78516","ENSG00000254514.2","lncRNA"
"78517","ENSG00000295761.1","lncRNA"
"78518","ENSG00000295762.1","lncRNA"
"78519","ENSG00000291049.2","lncRNA"
"78520","ENSG00000297918.1","lncRNA"
"78521","ENSG00000295763.1","lncRNA"
"78522","ENSG00000297925.1","lncRNA"
"78523","ENSG00000295768.1","lncRNA"
"78524","ENSG00000254934.6","lncRNA"
"78525","ENSG00000295771.1","lncRNA"
"78526","ENSG00000295774.1","lncRNA"
"78527","ENSG00000228973.2","lncRNA"
"78528","ENSG00000293511.2","lncRNA"
"78529","ENSG00000234945.9","lncRNA"
"78530","ENSG00000295791.1","lncRNA"
"78531","ENSG00000295804.1","lncRNA"
"78532","ENSG00000295808.1","lncRNA"
"78533","ENSG00000295810.1","lncRNA"
"78534","ENSG00000309152.1","lncRNA"
"78535","ENSG00000295811.1","lncRNA"
"78536","ENSG00000287791.2","lncRNA"
"78537","ENSG00000295833.1","lncRNA"
"78538","ENSG00000222035.5","lncRNA"
"78539","ENSG00000309184.1","lncRNA"
"78540","ENSG00000309196.1","lncRNA"
"78541","ENSG00000309197.1","lncRNA"
"78542","ENSG00000233639.10","lncRNA"
"78543","ENSG00000309210.1","lncRNA"
"78544","ENSG00000254489.5","lncRNA"
"78545","ENSG00000289697.1","protein_coding"
"78546","ENSG00000309220.1","lncRNA"
"78547","ENSG00000309240.1","lncRNA"
"78548","ENSG00000309256.1","lncRNA"
"78549","ENSG00000309292.1","lncRNA"
"78550","ENSG00000309321.1","lncRNA"
"78551","ENSG00000309351.1","lncRNA"
"78552","ENSG00000309355.1","lncRNA"
"78553","ENSG00000309370.1","lncRNA"
"78554","ENSG00000054523.20","protein_coding"
"78555","ENSG00000255482.2","lncRNA"
"78556","ENSG00000309381.1","lncRNA"
"78557","ENSG00000309414.1","lncRNA"
"78558","ENSG00000255521.4","lncRNA"
"78559","ENSG00000309474.1","lncRNA"
"78560","ENSG00000309480.1","lncRNA"
"78561","ENSG00000288853.2","lncRNA"
"78562","ENSG00000251323.4","lncRNA"
"78563","ENSG00000255109.7","lncRNA"
"78564","ENSG00000309524.1","lncRNA"
"78565","ENSG00000309545.1","lncRNA"
"78566","ENSG00000255605.2","lncRNA"
"78567","ENSG00000295884.1","lncRNA"
"78568","ENSG00000295886.1","lncRNA"
"78569","ENSG00000308533.1","lncRNA"
"78570","ENSG00000309563.1","lncRNA"
"78571","ENSG00000295887.1","lncRNA"
"78572","ENSG00000288528.2","lncRNA"
"78573","ENSG00000309590.1","lncRNA"
"78574","ENSG00000256508.3","lncRNA"
"78575","ENSG00000271889.2","lncRNA"
"78576","ENSG00000308536.1","lncRNA"
"78577","ENSG00000308537.1","lncRNA"
"78578","ENSG00000308543.1","lncRNA"
"78579","ENSG00000308558.1","lncRNA"
"78580","ENSG00000295901.1","lncRNA"
"78581","ENSG00000269707.3","lncRNA"
"78582","ENSG00000308573.1","lncRNA"
"78583","ENSG00000254907.2","lncRNA"
"78584","ENSG00000308589.1","lncRNA"
"78585","ENSG00000309650.1","lncRNA"
"78586","ENSG00000309662.1","lncRNA"
"78587","ENSG00000249917.4","lncRNA"
"78588","ENSG00000309673.1","lncRNA"
"78589","ENSG00000285640.2","lncRNA"
"78590","ENSG00000309692.1","lncRNA"
"78591","ENSG00000293434.2","lncRNA"
"78592","ENSG00000287826.2","lncRNA"
"78593","ENSG00000253643.7","lncRNA"
"78594","ENSG00000282728.2","lncRNA"
"78595","ENSG00000308656.1","lncRNA"
"78596","ENSG00000308673.1","lncRNA"
"78597","ENSG00000289263.2","lncRNA"
"78598","ENSG00000309708.1","lncRNA"
"78599","ENSG00000230690.3","lncRNA"
"78600","ENSG00000229743.7","lncRNA"
"78601","ENSG00000298013.1","lncRNA"
"78602","ENSG00000298038.1","lncRNA"
"78603","ENSG00000247134.9","lncRNA"
"78604","ENSG00000285557.2","lncRNA"
"78605","ENSG00000309726.1","lncRNA"
"78606","ENSG00000309749.1","lncRNA"
"78607","ENSG00000309753.1","lncRNA"
"78608","ENSG00000255542.2","lncRNA"
"78609","ENSG00000245248.11","lncRNA"
"78610","ENSG00000288079.2","lncRNA"
"78611","ENSG00000242440.3","lncRNA"
"78612","ENSG00000308726.1","lncRNA"
"78613","ENSG00000295936.1","lncRNA"
"78614","ENSG00000285683.3","lncRNA"
"78615","ENSG00000286557.2","lncRNA"
"78616","ENSG00000228528.3","lncRNA"
"78617","ENSG00000253358.2","lncRNA"
"78618","ENSG00000298090.1","lncRNA"
"78619","ENSG00000308743.1","lncRNA"
"78620","ENSG00000298100.1","lncRNA"
"78621","ENSG00000308751.1","lncRNA"
"78622","ENSG00000254219.2","lncRNA"
"78623","ENSG00000257702.6","lncRNA"
"78624","ENSG00000308775.1","lncRNA"
"78625","ENSG00000308780.1","lncRNA"
"78626","ENSG00000298104.1","lncRNA"
"78627","ENSG00000308793.1","lncRNA"
"78628","ENSG00000298108.1","lncRNA"
"78629","ENSG00000298125.1","lncRNA"
"78630","ENSG00000198685.5","lncRNA"
"78631","ENSG00000235072.3","lncRNA"
"78632","ENSG00000295963.1","lncRNA"
"78633","ENSG00000292977.2","lncRNA"
"78634","ENSG00000295966.1","lncRNA"
"78635","ENSG00000234275.5","lncRNA"
"78636","ENSG00000308805.1","lncRNA"
"78637","ENSG00000298171.1","lncRNA"
"78638","ENSG00000308809.1","lncRNA"
"78639","ENSG00000230102.9","lncRNA"
"78640","ENSG00000295972.1","lncRNA"
"78641","ENSG00000295985.1","lncRNA"
"78642","ENSG00000289498.2","lncRNA"
"78643","ENSG00000308810.1","lncRNA"
"78644","ENSG00000296004.1","lncRNA"
"78645","ENSG00000296005.1","lncRNA"
"78646","ENSG00000296010.1","lncRNA"
"78647","ENSG00000253286.7","lncRNA"
"78648","ENSG00000296020.1","lncRNA"
"78649","ENSG00000229494.3","lncRNA"
"78650","ENSG00000296034.1","lncRNA"
"78651","ENSG00000296038.1","lncRNA"
"78652","ENSG00000296054.1","lncRNA"
"78653","ENSG00000231156.2","lncRNA"
"78654","ENSG00000308833.1","lncRNA"
"78655","ENSG00000255004.2","lncRNA"
"78656","ENSG00000296093.1","lncRNA"
"78657","ENSG00000308850.1","lncRNA"
"78658","ENSG00000145063.16","lncRNA"
"78659","ENSG00000309835.1","lncRNA"
"78660","ENSG00000309846.1","lncRNA"
"78661","ENSG00000253471.2","lncRNA"
"78662","ENSG00000309853.1","lncRNA"
"78663","ENSG00000255045.2","lncRNA"
"78664","ENSG00000255046.2","lncRNA"
"78665","ENSG00000309864.1","lncRNA"
"78666","ENSG00000309881.1","lncRNA"
"78667","ENSG00000309898.1","lncRNA"
"78668","ENSG00000308867.1","lncRNA"
"78669","ENSG00000309913.1","lncRNA"
"78670","ENSG00000285977.2","lncRNA"
"78671","ENSG00000255120.5","lncRNA"
"78672","ENSG00000309917.1","lncRNA"
"78673","ENSG00000309928.1","lncRNA"
"78674","ENSG00000254960.3","lncRNA"
"78675","ENSG00000254101.9","lncRNA"
"78676","ENSG00000255314.5","lncRNA"
"78677","ENSG00000296149.1","lncRNA"
"78678","ENSG00000247416.6","lncRNA"
"78679","ENSG00000296164.1","lncRNA"
"78680","ENSG00000286532.3","lncRNA"
"78681","ENSG00000296195.1","lncRNA"
"78682","ENSG00000289065.2","lncRNA"
"78683","ENSG00000296208.1","lncRNA"
"78684","ENSG00000296212.1","lncRNA"
"78685","ENSG00000270460.2","lncRNA"
"78686","ENSG00000309945.1","lncRNA"
"78687","ENSG00000254632.3","lncRNA"
"78688","ENSG00000309978.1","lncRNA"
"78689","ENSG00000196167.11","lncRNA"
"78690","ENSG00000296237.1","lncRNA"
"78691","ENSG00000310036.1","lncRNA"
"78692","ENSG00000296239.1","lncRNA"
"78693","ENSG00000296241.1","lncRNA"
"78694","ENSG00000224091.4","lncRNA"
"78695","ENSG00000296248.1","lncRNA"
"78696","ENSG00000227210.3","lncRNA"
"78697","ENSG00000310051.1","lncRNA"
"78698","ENSG00000296255.1","lncRNA"
"78699","ENSG00000255845.2","lncRNA"
"78700","ENSG00000296256.1","lncRNA"
"78701","ENSG00000310115.1","lncRNA"
"78702","ENSG00000296263.1","lncRNA"
"78703","ENSG00000310136.1","lncRNA"
"78704","ENSG00000296271.1","lncRNA"
"78705","ENSG00000296287.1","lncRNA"
"78706","ENSG00000254554.2","lncRNA"
"78707","ENSG00000296297.1","lncRNA"
"78708","ENSG00000296331.1","lncRNA"
"78709","ENSG00000237877.9","lncRNA"
"78710","ENSG00000287666.2","lncRNA"
"78711","ENSG00000308975.1","lncRNA"
"78712","ENSG00000309019.1","lncRNA"
"78713","ENSG00000309029.1","lncRNA"
"78714","ENSG00000309033.1","lncRNA"
"78715","ENSG00000309049.1","lncRNA"
"78716","ENSG00000309050.1","lncRNA"
"78717","ENSG00000298202.1","lncRNA"
"78718","ENSG00000310174.1","lncRNA"
"78719","ENSG00000298205.1","lncRNA"
"78720","ENSG00000310186.1","lncRNA"
"78721","ENSG00000309058.1","lncRNA"
"78722","ENSG00000229619.6","lncRNA"
"78723","ENSG00000310206.1","lncRNA"
"78724","ENSG00000310207.1","lncRNA"
"78725","ENSG00000309077.1","lncRNA"
"78726","ENSG00000310212.1","lncRNA"
"78727","ENSG00000215117.7","lncRNA"
"78728","ENSG00000310219.1","lncRNA"
"78729","ENSG00000276407.6","lncRNA"
"78730","ENSG00000310229.1","lncRNA"
"78731","ENSG00000227306.2","lncRNA"
"78732","ENSG00000171793.17","protein_coding"
"78733","ENSG00000293376.2","lncRNA"
"78734","ENSG00000288769.3","lncRNA"
"78735","ENSG00000310313.1","lncRNA"
"78736","ENSG00000255335.3","lncRNA"
"78737","ENSG00000298246.1","lncRNA"
"78738","ENSG00000298263.1","lncRNA"
"78739","ENSG00000242908.7","lncRNA"
"78740","ENSG00000310355.1","lncRNA"
"78741","ENSG00000254586.3","lncRNA"
"78742","ENSG00000241151.2","lncRNA"
"78743","ENSG00000310439.1","lncRNA"
"78744","ENSG00000290498.2","lncRNA"
"78745","ENSG00000203645.3","lncRNA"
"78746","ENSG00000255229.2","lncRNA"
"78747","ENSG00000298328.1","lncRNA"
"78748","ENSG00000298510.1","lncRNA"
"78749","ENSG00000226782.3","lncRNA"
"78750","ENSG00000254559.1","lncRNA"
"78751","ENSG00000230724.10","lncRNA"
"78752","ENSG00000298356.1","lncRNA"
"78753","ENSG00000298370.1","lncRNA"
"78754","ENSG00000298386.1","lncRNA"
"78755","ENSG00000274840.6","lncRNA"
"78756","ENSG00000298403.1","lncRNA"
"78757","ENSG00000298427.1","lncRNA"
"78758","ENSG00000274251.2","lncRNA"
"78759","ENSG00000255949.1","lncRNA"
"78760","ENSG00000240476.3","lncRNA"
"78761","ENSG00000289343.2","lncRNA"
"78762","ENSG00000184224.4","lncRNA"
"78763","ENSG00000296359.1","lncRNA"
"78764","ENSG00000296367.1","lncRNA"
"78765","ENSG00000296376.1","lncRNA"
"78766","ENSG00000296383.1","lncRNA"
"78767","ENSG00000296384.1","lncRNA"
"78768","ENSG00000289026.2","lncRNA"
"78769","ENSG00000255119.1","lncRNA"
"78770","ENSG00000293486.2","lncRNA"
"78771","ENSG00000225979.2","lncRNA"
"78772","ENSG00000296407.1","lncRNA"
"78773","ENSG00000273209.2","lncRNA"
"78774","ENSG00000309137.1","lncRNA"
"78775","ENSG00000296431.1","lncRNA"
"78776","ENSG00000135744.9","protein_coding"
"78777","ENSG00000309155.1","lncRNA"
"78778","ENSG00000225420.2","lncRNA"
"78779","ENSG00000309172.1","lncRNA"
"78780","ENSG00000253196.4","lncRNA"
"78781","ENSG00000296443.1","lncRNA"
"78782","ENSG00000296454.1","lncRNA"
"78783","ENSG00000296460.1","lncRNA"
"78784","ENSG00000296467.1","lncRNA"
"78785","ENSG00000261437.2","lncRNA"
"78786","ENSG00000296478.1","lncRNA"
"78787","ENSG00000296481.1","lncRNA"
"78788","ENSG00000296490.1","lncRNA"
"78789","ENSG00000298488.1","lncRNA"
"78790","ENSG00000296492.1","lncRNA"
"78791","ENSG00000084623.12","protein_coding"
"78792","ENSG00000225963.9","lncRNA"
"78793","ENSG00000298501.1","lncRNA"
"78794","ENSG00000298505.1","lncRNA"
"78795","ENSG00000309211.1","lncRNA"
"78796","ENSG00000296506.1","lncRNA"
"78797","ENSG00000309230.1","lncRNA"
"78798","ENSG00000296511.1","lncRNA"
"78799","ENSG00000298507.1","lncRNA"
"78800","ENSG00000296532.1","lncRNA"
"78801","ENSG00000309245.1","lncRNA"
"78802","ENSG00000241316.9","lncRNA"
"78803","ENSG00000244791.4","lncRNA"
"78804","ENSG00000296536.1","lncRNA"
"78805","ENSG00000296539.1","lncRNA"
"78806","ENSG00000242136.2","lncRNA"
"78807","ENSG00000251127.3","lncRNA"
"78808","ENSG00000255491.5","lncRNA"
"78809","ENSG00000310059.1","lncRNA"
"78810","ENSG00000296342.1","lncRNA"
"78811","ENSG00000272769.3","lncRNA"
"78812","ENSG00000309483.1","lncRNA"
"78813","ENSG00000296555.1","lncRNA"
"78814","ENSG00000296600.1","lncRNA"
"78815","ENSG00000240687.5","lncRNA"
"78816","ENSG00000253974.7","lncRNA"
"78817","ENSG00000110697.14","protein_coding"
"78818","ENSG00000298551.1","lncRNA"
"78819","ENSG00000298555.1","lncRNA"
"78820","ENSG00000298564.1","lncRNA"
"78821","ENSG00000298567.1","lncRNA"
"78822","ENSG00000309319.1","lncRNA"
"78823","ENSG00000309322.1","lncRNA"
"78824","ENSG00000309331.1","lncRNA"
"78825","ENSG00000309333.1","lncRNA"
"78826","ENSG00000239523.9","lncRNA"
"78827","ENSG00000287849.3","lncRNA"
"78828","ENSG00000246582.4","lncRNA"
"78829","ENSG00000296612.1","lncRNA"
"78830","ENSG00000296615.1","lncRNA"
"78831","ENSG00000296632.1","lncRNA"
"78832","ENSG00000250714.4","lncRNA"
"78833","ENSG00000296651.1","lncRNA"
"78834","ENSG00000309394.1","lncRNA"
"78835","ENSG00000296670.1","lncRNA"
"78836","ENSG00000296671.1","lncRNA"
"78837","ENSG00000309401.1","lncRNA"
"78838","ENSG00000225725.5","lncRNA"
"78839","ENSG00000296674.1","lncRNA"
"78840","ENSG00000237751.3","lncRNA"
"78841","ENSG00000227938.2","lncRNA"
"78842","ENSG00000309450.1","lncRNA"
"78843","ENSG00000309460.1","lncRNA"
"78844","ENSG00000253380.2","lncRNA"
"78845","ENSG00000296720.1","lncRNA"
"78846","ENSG00000296736.1","lncRNA"
"78847","ENSG00000309479.1","lncRNA"
"78848","ENSG00000296758.1","lncRNA"
"78849","ENSG00000253901.2","lncRNA"
"78850","ENSG00000235192.2","lncRNA"
"78851","ENSG00000253270.2","lncRNA"
"78852","ENSG00000309496.1","lncRNA"
"78853","ENSG00000277332.4","lncRNA"
"78854","ENSG00000296787.1","lncRNA"
"78855","ENSG00000296804.1","lncRNA"
"78856","ENSG00000296850.1","lncRNA"
"78857","ENSG00000296907.1","lncRNA"
"78858","ENSG00000296910.1","lncRNA"
"78859","ENSG00000286335.2","lncRNA"
"78860","ENSG00000264384.2","misc_RNA"
"78861","ENSG00000215938.3","miRNA"
"78862","ENSG00000296931.1","lncRNA"
"78863","ENSG00000163263.7","protein_coding"
"78864","ENSG00000296933.1","lncRNA"
"78865","ENSG00000296946.1","lncRNA"
"78866","ENSG00000296952.1","lncRNA"
"78867","ENSG00000296957.1","lncRNA"
"78868","ENSG00000296963.1","lncRNA"
"78869","ENSG00000227708.2","lncRNA"
"78870","ENSG00000296975.1","lncRNA"
"78871","ENSG00000309630.1","lncRNA"
"78872","ENSG00000143612.21","protein_coding"
"78873","ENSG00000309647.1","lncRNA"
"78874","ENSG00000246228.8","lncRNA"
"78875","ENSG00000296979.1","lncRNA"
"78876","ENSG00000296992.1","lncRNA"
"78877","ENSG00000234579.2","lncRNA"
"78878","ENSG00000297009.1","lncRNA"
"78879","ENSG00000297017.1","lncRNA"
"78880","ENSG00000226856.10","lncRNA"
"78881","ENSG00000304762.1","lncRNA"
"78882","ENSG00000233220.4","lncRNA"
"78883","ENSG00000286985.3","lncRNA"
"78884","ENSG00000309910.1","lncRNA"
"78885","ENSG00000254699.2","lncRNA"
"78886","ENSG00000288809.2","lncRNA"
"78887","ENSG00000309946.1","lncRNA"
"78888","ENSG00000287781.2","lncRNA"
"78889","ENSG00000074266.24","protein_coding"
"78890","ENSG00000253438.6","lncRNA"
"78891","ENSG00000297037.1","lncRNA"
"78892","ENSG00000297052.1","lncRNA"
"78893","ENSG00000297070.1","lncRNA"
"78894","ENSG00000235293.2","lncRNA"
"78895","ENSG00000297094.1","lncRNA"
"78896","ENSG00000226992.2","lncRNA"
"78897","ENSG00000234949.3","lncRNA"
"78898","ENSG00000297114.1","lncRNA"
